"state","county_name","total_pop","male_pop","female_pop","white_pop","black_pop","asian_pop","hispanic_pop","amerindian_pop","commuters_by_public_transportation","median_income","housing_units","vacant_housing_units","employed_pop","unemployed_pop","in_school","in_undergrad_college","cases_per_10000","deaths_per_10000","death_per_case","bad"
"iowa","o'brien",13944,50.0502008032129,49.9497991967871,93.15834767642,0.731497418244406,0.889271371199082,4.46069994262765,0.186460126219162,1.79288582903041,56314,47.7696500286862,4.01606425702811,53.1985083189902,1.25502008032129,21.8373493975904,2.5530694205393,1213.42512908778,38.7263339070568,0.0319148936170213,"TRUE"
"iowa","madison",15720,50.0636132315522,49.9363867684478,95.941475826972,0.229007633587786,1.06870229007634,1.83206106870229,0.0190839694656489,0.165394402035623,60077,43.3269720101781,2.88804071246819,50.706106870229,2.80534351145038,24.8854961832061,2.56361323155216,762.722646310433,5.72519083969466,0.00750625521267723,"FALSE"
"iowa","fayette",20139,50.4593078107155,49.5406921892845,94.1158945329957,1.22151050201102,0.913650131585481,2.25929787973584,0.0446894086101594,0.173792144595064,48412,47.579323700283,6.29127563434133,49.8336560901733,1.82233477332539,23.2434579671285,5.24355727692537,799.443865137296,10.9240776602612,0.0136645962732919,"FALSE"
"iowa","floyd",15904,49.2328973843058,50.7671026156942,92.8131287726358,1.89260563380282,1.45875251509054,2.50880281690141,0.358400402414487,0.201207243460765,48607,47.422032193159,3.88581488933602,51.7039738430583,1.44617706237425,22.126509054326,3.00553319919517,872.736418511066,22.635814889336,0.0259365994236311,"TRUE"
"iowa","jefferson",17945,53.0008358874338,46.9991641125662,80.6297018668153,5.79548620785734,5.18250208971858,2.88659793814433,0.00557258289217052,0.011145165784341,44516,42.3794928949568,4.08470325996099,46.6536639732516,3.3268319866258,28.2195597659515,8.13597102256896,669.26720534968,13.3741989412093,0.0199833472106578,"TRUE"
"iowa","winnebago",10545,48.7624466571835,51.2375533428165,92.2617354196302,1.09056424845899,1.22332859174964,4.18207681365576,0.227596017069701,0.142247510668563,50072,49.1986723565671,5.67093409198672,48.5443338074917,3.65101944049312,24.2105263157895,6.17354196301565,1126.60028449502,27.5011853959222,0.0244107744107744,"TRUE"
"iowa","bremer",24741,49.2906511458712,50.7093488541288,95.3154682510812,0.945798472171699,1.10747342467968,1.42678145588295,0.210177438260378,0.210177438260378,65440,41.356452851542,3.18095469059456,52.2654702720181,1.96839254678469,28.8145184107352,8.91637363081525,982.175336485995,19.4009943009579,0.0197530864197531,"TRUE"
"iowa","muscatine",42923,49.5212357011392,50.4787642988607,77.7741537171214,1.94767374135079,1.08566502807353,17.5244041655989,0.156093469701559,0.221326561517135,56398,42.0543764415348,3.81380611793211,50.42750972672,1.82186706427789,24.9260303333877,3.71828623348787,906.041050252778,17.9391002492836,0.0197994343018771,"TRUE"
"iowa","kossuth",15166,50.0989054463932,49.9010945536068,95.4569431623368,0.811024660424634,0.560464196228406,2.22866939206119,0.098905446393248,0.375840696294343,54868,49.5054727680338,5.49914281946459,50.4154028748516,1.06817882104708,22.0427271528419,3.29684821310827,1136.75326387973,29.0122642753528,0.0255220417633411,"TRUE"
"iowa","benton",25646,49.8557279887702,50.1442720112298,96.6427513062466,0.678468377134836,0.347032675660922,1.4037276768307,0.128675037042814,0.0701863838415347,64061,43.4063791624425,3.68478515168057,51.586992123528,1.89893160726819,22.9158543242611,2.65538485533806,816.111674335179,17.1566716057085,0.0210224558050645,"TRUE"
"iowa","jackson",19409,49.6625276933381,50.3374723066619,95.7133288680509,0.556442887320315,0.458550157143593,1.38595496934412,0.0257612447833479,0.154567468700088,51806,48.9566695862744,5.70353959503323,50.0180328713483,2.44731825441805,21.5157916430522,2.35973002215467,987.68612499356,15.9719717656757,0.0161711006781429,"TRUE"
"iowa","buchanan",21101,49.7464575138619,50.2535424861381,96.3793185157102,0.331737832330221,0.554476091180513,1.4786029098147,0.251172930192882,0.127956021041657,59348,43.0027012937775,4.08511444955215,49.3436330031752,1.64921093787024,24.401687123833,1.92881853940572,754.466612956732,10.899957347993,0.0144472361809045,"FALSE"
"iowa","page",15393,51.9456895991685,48.0543104008315,91.5610992009355,2.01390242317937,1.10439810303385,3.21574741765738,0.883518482427077,0.0519716754368869,46708,46.8134866497759,5.2036640031183,46.9044370817904,1.90346261287598,20.9121029039174,2.75449879815501,936.789449749886,9.74468914441629,0.0104022191400832,"FALSE"
"iowa","lee",34785,50.4614057783527,49.5385942216473,90.9731205979589,2.50682765559868,0.603708495040966,3.53313209716832,0.146614920224235,0.218484979157683,48266,46.7040390973121,5.87034641368406,46.0600833692684,3.78611470461406,20.7301997987638,3.23702745436251,908.150064683053,8.6244070720138,0.00949667616334283,"FALSE"
"iowa","black hawk",132960,49.0756618531889,50.9243381468111,82.1653128760529,8.84175691937425,2.05024067388688,4.21404933814681,0.227888086642599,0.284296028880866,50916,43.0956678700361,3.37620336943442,51.7230746089049,2.88808664259928,28.5777677496992,10.6783995186522,1030.46028880866,17.7496991576414,0.0172250200715276,"TRUE"
"iowa","buena vista",20369,50.3412047719574,49.6587952280426,61.446315479405,2.61181206735726,8.9007805979675,25.0282291717806,0.0196376847169719,0.0196376847169719,52784,40.6991015759242,3.57896803966812,52.3246109283715,2.6854533850459,27.0901860670627,6.51971132603466,1925.96592861702,14.2373214198046,0.00739230180983941,"TRUE"
"iowa","jasper",36789,51.094077033896,48.905922966104,94.1830438446275,1.59286743320014,0.42132159069287,2.00603441246025,0.154937617222539,0.27997499252494,56363,44.1082932398271,4.60463725570143,47.3728560167441,2.26426377449781,22.0038598494115,2.9383783196064,873.087064068064,16.0374024844383,0.0183686176836862,"TRUE"
"iowa","poweshiek",18428,47.8673757325809,52.1326242674191,92.0067288908183,1.92641632298676,2.02952029520295,3.08226611677881,0,0.0108530497069677,51456,49.1914477968309,8.10722813110484,52.2140221402214,2.52333405686998,27.186889515954,10.6197091382679,719.014543086607,13.0236596483612,0.0181132075471698,"TRUE"
"iowa","story",95888,52.1285249457701,47.8714750542299,84.5340397129985,1.86571833806107,7.31374103120307,3.2673535791757,0.289921575171033,2.95657433672618,52671,40.4461455030869,1.74891540130152,53.5051309861505,2.48414817286835,45.3476973135324,27.5123060236943,902.9284164859,3.54580343734357,0.00392700392700393,"FALSE"
"iowa","linn",220008,49.3318424784553,50.6681575215447,87.0113814043126,4.8057343369332,2.25809970546526,3.08625140903967,0.146812843169339,0.390894876549944,62702,43.5011454128941,3.02034471473765,53.35442347551,2.10310534162394,25.6604305297989,5.67752081742482,806.47067379368,12.4995454710738,0.0154990700557967,"TRUE"
"iowa","louisa",11238,51.103399181349,48.896600818651,78.6260900516106,1.04111051788574,3.90638903719523,15.7857269976864,0.275849795337249,0.0444919024737498,54393,44.7766506495818,5.94411817049297,49.4838939313045,2.09111941626624,22.8866346324969,3.29240078305748,1021.53408079729,26.6951414842499,0.0261324041811847,"TRUE"
"iowa","webster",36945,51.3844904587901,48.6155095412099,88.098524834213,4.60955474353769,1.31817566653133,4.51211259981053,0.305860062254703,0.227365002030045,42148,46.0982541615916,5.31601028555962,44.8856408174313,2.69860603599946,25.0805251048856,6.91027202598457,1267.83055893896,19.2177561239681,0.0151579846285226,"TRUE"
"iowa","cerro gordo",43134,48.7109936477025,51.2890063522975,91.2319747762786,1.67153521583901,1.12903973663467,4.592664719247,0.301386377335744,0.382528863541522,50569,51.7573144155423,7.24254648305281,51.1220846663885,2.17693698706357,20.9023044466082,4.04785088329392,1077.34038113785,15.7648258914082,0.0146330966214762,"TRUE"
"iowa","woodbury",102397,49.3139447444749,50.6860552555251,74.6594138500151,2.89070968876041,2.80574626209752,15.7524146215221,1.41019756438177,0.503921013310937,51350,40.9338164204029,2.88387355098294,50.280769944432,2.52155824877682,26.3601472699395,5.21792630643476,1266.83398927703,17.0903444436849,0.0134905951279679,"TRUE"
"iowa","marshall",40476,50.4002371775867,49.5997628224133,72.484929340844,0.978357545211977,3.23648581875679,20.7406858385216,0.160588991007016,0.0642355964028066,52752,41.385018282439,2.98942583259215,47.4231643443028,2.63118885265342,22.6430477319893,3.16977962249234,1053.71084099219,15.0706591560431,0.0143024618991794,"TRUE"
"iowa","allamakee",13940,50.9182209469153,49.0817790530847,91.219512195122,0.946915351506456,0.251076040172166,6.07604017216643,0.114777618364419,0.078909612625538,47895,55.351506456241,12.0444763271162,49.3615494978479,1.70014347202296,21.6929698708752,2.53945480631277,915.351506456241,20.0860832137733,0.0219435736677116,"TRUE"
"iowa","shelby",11772,49.1335372069317,50.8664627930683,95.0305810397553,0.458715596330275,0.314305130818892,2.8032619775739,0.110431532449881,0.212368331634387,55638,47.3241590214067,4.38328236493374,51.3336731226639,1.96228338430173,22.8423377505946,3.01563030920829,866.462793068298,22.0863064899762,0.0254901960784314,"TRUE"
"iowa","pocahontas",6972,49.3402180149168,50.6597819850832,93.5886402753873,1.72117039586919,0.588066551921974,3.48537005163511,0,0.0143430866322433,45969,53.9013195639702,8.13253012048193,48.1640849110729,1.76419965576592,19.4922547332186,1.87894434882387,1113.02352266208,15.7773952954676,0.0141752577319588,"TRUE"
"iowa","taylor",6214,50.7241712262633,49.2758287737367,90.7306083038301,0.321853878339234,0.691985838429353,7.54747344705504,0.0482780817508851,0,46825,49.9517219182491,6.5980045059543,48.3424525265529,1.41615706469263,22.272288381075,1.86675249436756,951.078210492436,14.4834245252655,0.0152284263959391,"TRUE"
"iowa","ringgold",4986,48.5559566787004,51.4440433212996,96.028880866426,0.120336943441637,0.862414761331729,2.22623345367028,0.340954673084637,0.0200561572402728,50642,52.4067388688327,11.03088648215,42.7998395507421,2.24628961091055,22.4628961091055,2.70758122743682,868.431608503811,18.0505415162455,0.0207852193995381,"TRUE"
"iowa","cedar",18368,49.8040069686411,50.1959930313589,95.7970383275261,0.724085365853659,0.277656794425087,1.88371080139373,0.228658536585366,0.168771777003484,62555,44.5176393728223,3.43532229965157,53.7456445993031,1.66594076655052,22.4412020905923,2.73301393728223,830.792682926829,10.3440766550523,0.0124508519003932,"FALSE"
"iowa","butler",14822,49.939279449467,50.060720550533,96.8087977330995,0.242882202131966,0.42504385373094,1.28862501686682,0.323842936175955,0.107947645391985,53937,45.5943867224396,3.23842936175955,50.13493455674,1.65294832006477,22.0685467548239,2.67845095128862,993.793010389961,16.1921468087977,0.0162932790224033,"TRUE"
"iowa","monroe",7912,50.922649140546,49.077350859454,93.4908998988878,0.0758341759352882,0.884732052578362,2.75530839231547,0,0.0631951466127401,50179,50,7.69716885743175,47.7755308392315,2.81850353892821,21.3978766430738,2.12335692618807,1022.49747219414,22.7502527805865,0.0222496909765142,"TRUE"
"iowa","union",12497,48.4996399135793,51.5003600864207,94.4706729615108,1.19228614867568,0.656157477794671,2.77666639993598,0.272065295670961,0.208049931983676,47597,47.5154036968873,5.03320796991278,49.6519164599504,2.24053772905497,23.3336000640154,4.00896215091622,865.807793870529,17.6042250140034,0.0203327171903882,"TRUE"
"iowa","clarke",9267,49.6385022121506,50.3614977878494,84.6228552929751,0.107909787417719,1.01435200172656,12.7441458940326,0,0.17265565986835,49718,45.0847091831229,3.32362145246574,49.7464119995684,2.26610553577209,20.6970972267185,2.60062587676702,854.645516348333,7.55368511924032,0.00883838383838384,"FALSE"
"iowa","greene",9046,48.7397744859606,51.2602255140394,95.0585894317931,0.121600707495025,1.34866239221755,2.69732478443511,0.0884368781782003,0.11054609772275,52529,50.2321468052178,6.98651337607782,49.8120716338713,3.27216449259341,22.2639840813619,2.60888790625691,763.873535264205,7.73822684059253,0.0101302460202605,"FALSE"
"iowa","des moines",39876,48.9868592637175,51.0131407362825,88.025378673889,5.99608787240445,0.631959073126693,2.92908014846023,0.163005316481091,0.240746313572073,47524,46.5367639683017,4.47637676798074,48.405055672585,2.8663857959675,22.0558732069415,3.27013742602066,955.461931989166,10.2818738088073,0.010761154855643,"FALSE"
"iowa","johnson",144425,49.4810455253592,50.5189544746408,79.6434135364376,6.27592175869829,6.22052968668859,5.45196468755409,0.172407824130171,3.27436385667301,59965,42.2032196641856,2.44348277652761,56.5698459407997,1.91448848883504,36.7235589406266,16.7014021118227,836.766487796434,3.39276441059373,0.00405461315680596,"FALSE"
"iowa","mahaska",22301,50.6389847988879,49.3610152011121,93.7984843728981,1.4976906865163,1.33177884399803,2.00887852562665,0.201784673333034,0.260078023407022,50568,44.119097798305,3.96394780503116,48.8632796735572,2.896731088292,26.882202591812,6.2687771848796,861.396349939465,16.1427738666428,0.0187402394586153,"TRUE"
"iowa","henry",19865,50.838157563554,49.161842436446,88.5980367480493,2.08910143468412,2.54215957714573,4.66146488799396,0.362446513969293,0,52275,41.9229801157815,2.79889252454065,46.8361439718097,2.70324691668764,23.3173923986912,3.81575635539894,1328.46715328467,15.1019380820539,0.0113679424024252,"TRUE"
"iowa","pottawattamie",93287,49.1987093592891,50.8012906407109,88.292044979472,1.3967648225369,0.602441926527812,7.49193349555672,0.301220963263906,0.484526246958311,56291,42.7133469829665,3.13012531220856,50.1463226387385,2.4869488781931,24.8844962320581,4.77558502256477,960.369612057414,12.0059601016219,0.012501395245005,"TRUE"
"iowa","dallas",80864,49.3841511673922,50.6158488326078,86.2039968341907,1.33186584883261,4.21324693312228,6.11149584487535,0.0630688563514048,0.0976948951325683,82719,41.1369707162643,2.35209734863474,54.8192026117926,1.32568262762169,27.0812722595964,2.99638899881282,1095.54313415117,8.7801741195093,0.00801444858336155,"FALSE"
"iowa","plymouth",25027,48.9830982538858,51.0169017461142,92.7877891876773,0.407559835377792,0.563391537139889,4.53909777440364,0.319654772845327,0.0759180085507652,61316,42.8896791465218,2.60119071402885,52.3434690534223,1.5543213329604,24.449594438007,3.48423702401406,1397.69049426619,27.1706556918528,0.0194396798170383,"TRUE"
"iowa","sioux",34692,50.1758330450824,49.8241669549176,87.5072062723394,0.366078634843768,0.729274760751758,10.2011991237173,0.17583304508244,0.190245589761328,66022,36.6453361005419,1.72950536146662,53.8395019024559,1.19047619047619,30.0847457627119,7.75971405511357,1309.81206041739,16.4303009339329,0.012544014084507,"TRUE"
"iowa","wapello",35321,49.3785566660061,50.6214433339939,83.7858497777526,2.94159282013533,0.934288383681096,10.48384813567,0.110415899889584,0.15288355369327,43329,45.5140001698706,4.37416834177968,46.060417315478,3.11429461227032,21.8142181704935,4.23260949576739,970.810565952266,27.7455338184083,0.0285797608632254,"TRUE"
"iowa","marion",33127,49.3283424397018,50.6716575602982,94.7806924864914,0.567512904881215,1.14106318109095,1.85347299785673,0.283756452440607,0.22036405349111,57917,42.5936547227337,3.05490989223292,51.5893380022338,1.92290276813475,25.5803423189543,5.75059619041869,917.076704802729,15.6971654541613,0.0171165240289664,"TRUE"
"iowa","hamilton",15201,48.8980988092889,51.1019011907111,89.612525491744,1.1446615354253,3.01953818827709,5.95355568712585,0.0328925728570489,0.0131570291428196,55836,47.2929412538649,5.40753897769884,50.8848102098546,1.21702519571081,22.5314124070785,3.09190184856259,1045.98381685415,19.0776922570884,0.0182389937106918,"TRUE"
"iowa","mitchell",10663,49.5920472662478,50.4079527337522,96.8114039200975,0.131295132701866,0.628340992216074,1.3317077745475,0.262590265403733,0.0562693425865141,53675,46.2909125011723,5.94579386664166,48.5791990996905,1.80999718653287,21.4667541967551,1.96942699052799,1088.81177904905,31.8859607990247,0.0292850990525409,"TRUE"
"iowa","cass",13327,49.4184737750431,50.5815262249569,95.7679897951527,0.285135439333683,0.532753057702409,2.41614767014332,0.120057027087867,0.352667517070609,45637,49.2608989269903,3.84182486681174,49.1033240789375,1.25309522022961,20.6648157874991,2.67877241689803,846.40204096946,30.7646131912658,0.0363475177304965,"TRUE"
"iowa","clay",16387,49.3745041801428,50.6254958198572,93.9830353328858,0.219686336730335,0.482089461158235,3.30749984744004,0.0122047964850186,0.134252761335205,48978,49.8016720571184,5.47385122353085,50.3264783059742,1.76359309208519,22.4141087447367,2.39214011106365,1020.93122597181,12.2047964850186,0.0119545726240287,"TRUE"
"iowa","clayton",17711,50.3415956185421,49.6584043814578,96.1549319631867,1.03890237705381,0.446050477104624,1.87454124555361,0.118570379989837,0.203263508554006,51114,51.2562814070352,8.20394105358252,51.0981875670487,1.59223081700638,20.8288634182147,2.79487324261758,854.27135678392,27.1018011405341,0.03172504957039,"TRUE"
"iowa","boone",26381,50.3392593154164,49.6607406845836,94.556688525833,0.409385542625374,0.375270080739926,2.52075357264698,0.117508813160987,0.113718206284826,57906,45.005875440658,3.31678101664076,52.3217467116485,2.39945415260983,23.5093438459497,4.43501004510822,825.973238315454,6.44403168947349,0.007801743919229,"FALSE"
"iowa","hardin",17239,50.0841116074018,49.9158883925982,92.2733337200534,1.41539532455479,0.597482452578456,4.17657636753872,0.342247230117756,0.0348048030628227,52207,47.5607633853472,5.89361331863797,49.5504379604385,1.25877371077209,23.0987876326933,4.01995475375602,895.643598816637,16.8223214803643,0.0187823834196891,"TRUE"
"iowa","washington",22095,50.0837293505318,49.9162706494682,91.500339443313,0.855397148676171,0.556687033265445,5.86105453722562,0.253451007015162,0.199140076940484,59157,43.5799954740892,4.3448744059742,50.8893414799728,1.91898619597194,23.1500339443313,2.68386512785698,982.122652183752,14.4829146865807,0.0147465437788018,"TRUE"
"iowa","winneshiek",20575,50.089914945322,49.910085054678,95.2272174969623,1.04009720534629,1.07897934386391,2.16767922235723,0.150668286755772,0.0388821385176185,60788,43.1105710814095,3.63061968408262,58.1142162818955,1.16646415552855,30.1725394896719,13.6379100850547,754.799513973269,9.23450789793439,0.0122343850611719,"FALSE"
"iowa","crawford",17131,51.8241783900531,48.1758216099469,67.5325433424785,1.20249839472302,1.85044655886989,27.3597571653727,0.560387601424318,0.01167474169634,51091,40.9258070165198,3.63084466756173,47.3527523203549,3.14050551631545,24.5753312707956,3.04710758274473,1341.42782090946,12.842215865974,0.00957354221061793,"TRUE"
"iowa","clinton",47587,48.9398365099712,51.0601634900288,91.4556496522159,2.57002962994095,0.699770945846555,3.04284783659403,0.390863050833211,0.336226280286633,50295,46.0209721142329,4.25116103137411,47.96478029714,2.11192132305041,23.8048206442936,3.6648664551243,944.585706180259,12.8186269359279,0.0135706340378198,"TRUE"
"iowa","warren",48630,48.6921653300432,51.3078346699568,94.7049146617314,0.230310507916924,0.507916923709644,2.60744396463089,0.14188772362739,0.115155253958462,71514,39.9465350606621,1.65535677565289,52.7102611556652,2.09747069710056,27.5776269792309,6.32736993625334,907.464528069093,7.81410651860991,0.00861092227509631,"FALSE"
"iowa","dubuque",96571,49.4527342576964,50.5472657423036,91.4146068695571,2.84350374335981,1.25192863281938,2.30711083037351,0.028994211512773,0.56228060183699,59150,42.2673473402988,2.8393617131437,52.5820380859678,2.11036439510826,26.6146151536175,6.73390562384153,1175.30107382133,15.5326133104141,0.013215859030837,"TRUE"
"iowa","scott",171493,49.0888840943945,50.9111159056055,80.66160134816,7.86854273935379,2.53188176776895,6.42708448741348,0.253071553940977,0.385438472707341,57681,42.8612246564,3.73426320607838,48.81248797327,2.13069921221274,25.3666330404156,4.6806575195489,899.045442088015,9.50476112727633,0.0105720586327669,"FALSE"
"iowa","polk",467235,49.1966569285263,50.8033430714737,78.5356405235053,6.2726465269083,4.32138003360194,8.11946878979528,0.189198155103963,0.734319988870697,63530,41.5180797671407,2.71191156484424,53.528738215245,2.65904737444755,25.9227155499909,4.94718931586889,975.997089259152,9.60972529883249,0.00984605938336038,"FALSE"
"idaho","power",7667,51.5325420633886,48.4674579366115,62.5016303638972,0.260858223555498,0,32.907264901526,3.36507108386592,0.247815312377723,47602,39.0243902439024,5.84322420764315,39.0374331550802,4.43458980044346,27.6640146080605,4.42154688926568,743.445937133168,7.82574670666493,0.0105263157894737,"FALSE"
"idaho","butte",2613,51.6647531572905,48.3352468427095,94.6039035591274,2.48756218905473,0,2.52583237657865,0.0382701875239189,0.650593187906621,43207,51.2055109070035,11.0600841944126,37.3134328358209,2.67891312667432,23.2682740145427,3.06161500191351,688.86337543054,3.82701875239189,0.00555555555555556,"FALSE"
"idaho","custer",4141,52.257908717701,47.742091282299,92.1999517024873,0.0241487563390485,0,3.96039603960396,1.08669403525718,0.700313933832408,37976,77.1794252595991,32.5042260323593,41.5841584158416,2.02849553248008,15.7691378893987,0.458826370441922,543.347017628592,4.82975126780971,0.00888888888888889,"FALSE"
"idaho","clark",1055,53.6492890995261,46.3507109004739,51.3744075829384,0.18957345971564,0,41.9905213270142,5.6872037914692,0,31927,52.4170616113744,22.7488151658768,41.7061611374408,2.18009478672986,25.4028436018957,1.4218009478673,502.369668246445,0,0,"FALSE"
"idaho","camas",886,50,50,90.4063205417607,0,0,9.25507900677201,0,0,36667,91.4221218961625,49.6613995485327,44.4695259593679,2.03160270880361,21.4446952595937,0.790067720090293,654.627539503386,0,0,"FALSE"
"idaho","caribou",6862,50.7577965607694,49.2422034392306,93.5150102011076,0,0,5.40658700087438,0.0874380647041679,0,58750,47.6245992422034,10.7111629262606,43.238122996211,1.18041387350627,26.8872048965316,2.20052462838823,870.00874380647,16.0303118624308,0.0184254606365159,"TRUE"
"idaho","adams",3946,51.2164216928535,48.7835783071465,92.6507856056766,0.329447541814496,0,3.31981753674607,1.24176381145464,0.304105423213381,42727,67.7141409021794,23.7202230106437,39.0015205271161,3.6999493157628,16.9792194627471,1.59655347187025,767.866193613786,7.60263558033452,0.0099009900990099,"FALSE"
"idaho","oneida",4284,49.859943977591,50.140056022409,93.7208216619981,0.0700280112044818,0,4.15499533146592,0.420168067226891,0,43491,45.9150326797386,9.01027077497666,39.5191409897292,2.24089635854342,25.3034547152194,1.33053221288515,669.934640522876,7.00280112044818,0.0104529616724739,"FALSE"
"idaho","franklin",13120,50.9603658536585,49.0396341463415,91.3185975609756,0.251524390243902,0.0152439024390244,6.71493902439024,0.564024390243902,0.259146341463415,51583,36.0213414634146,3.35365853658537,43.2850609756098,1.08231707317073,28.7118902439024,2.39329268292683,755.335365853658,9.14634146341463,0.012108980827447,"FALSE"
"idaho","valley",10104,50.9501187648456,49.0498812351544,94.7050673000792,0.0791765637371338,0.118764845605701,4.43388756927949,0.207838479809976,0.277117973079968,54015,119.724861441013,84.7684085510689,42.0031670625495,1.88044338875693,20.1009501187648,3.96872525732383,630.443388756928,3.95882818685669,0.00627943485086342,"FALSE"
"idaho","teton",10776,52.8210838901262,47.1789161098738,81.115441722346,0.185597624350408,0.120638455827765,17.0007423904974,0.185597624350408,0.482553823311062,55986,52.0601336302895,17.1306607275427,52.032293986637,3.46139569413512,23.3203414996288,2.05085374907201,831.477357089829,3.71195248700817,0.00446428571428571,"FALSE"
"idaho","lincoln",5296,51.642749244713,48.357250755287,67.2771903323263,0,0.245468277945619,29.7771903323263,0.509818731117825,0.509818731117825,46383,37.6510574018127,7.26963746223565,44.9206948640483,1.45392749244713,26.7182779456193,2.0392749244713,870.468277945619,18.8821752265861,0.0216919739696312,"TRUE"
"idaho","fremont",12889,51.8659321902397,48.1340678097603,85.11133524711,0.201722398944837,0.108619753277989,12.4524788579409,0.302583598417255,0.395686244084103,51806,68.3761346884941,34.3703933586779,40.2048258204671,2.49825432539375,26.906664597719,3.63876173481263,716.11451625417,10.8619753277989,0.0151679306608884,"FALSE"
"idaho","lemhi",7755,50.3675048355899,49.6324951644101,93.3333333333333,0.193423597678917,0.219213410702772,3.22372662798195,0.631850419084462,0.0386847195357834,36031,62.2566086395874,14.5067698259188,40.0902643455835,1.8568665377176,16.3894261766602,1.83107672469375,609.929078014184,11.605415860735,0.0190274841437632,"FALSE"
"idaho","owyhee",11384,51.0980323260717,48.9019676739283,68.1658468025299,0.140548137737175,0.184469430780042,26.5548137737175,3.06570625439213,0.210822206605762,36092,42.6651440618412,5.85910049191848,41.1718200983837,2.74068868587491,24.8067463106114,2.96907940969782,838.018271257906,20.2037947997189,0.0241090146750524,"TRUE"
"idaho","lewis",3824,50.1569037656904,49.8430962343096,85.6171548117155,0.104602510460251,0.784518828451883,4.34100418410042,6.77301255230125,0.0523012552301255,40313,49.9215481171548,7.40062761506276,39.8535564853557,2.51046025104602,20.9989539748954,2.0397489539749,944.037656903766,15.6903765690377,0.0166204986149584,"TRUE"
"idaho","bear lake",5942,49.2763379333558,50.7236620666442,93.6553349040727,0.807808818579603,0.673174015483002,4.12319084483339,0.218781555031976,0.1346348030966,50603,68.0747223157186,29.148434870414,42.4604510265904,1.63244698754628,22.1305957590037,1.83439919219118,526.758667115449,3.36587007741501,0.00638977635782748,"FALSE"
"idaho","clearwater",8533,55.5724833001289,44.4275166998711,90.9762100082035,0.222664947849525,0.539083557951483,3.89077698347592,2.08601898511661,0.0468768311262159,41122,53.3809914449783,9.94960740653932,32.7669049572249,2.15633423180593,15.211531700457,2.07429977733505,1096.91784835345,11.719207781554,0.0106837606837607,"FALSE"
"idaho","washington",9996,49.4197679071629,50.5802320928371,78.671468587435,0.040016006402561,1.00040016006403,17.156862745098,0.750300120048019,0.040016006402561,37521,46.2384953981593,6.43257302921168,36.9447779111645,3.78151260504202,21.0184073629452,2.07082833133253,1098.4393757503,18.0072028811525,0.0163934426229508,"TRUE"
"idaho","payette",22839,50.1379219755681,49.8620780244319,78.8125574674898,0.394062787337449,0.56044485310215,17.0103769867332,0.626121984325058,0.0525417049783265,48447,40.5578177678532,3.0299049870835,42.3792635404352,2.75406103594728,24.5150838478042,3.27947808573055,982.967730636193,11.3840360786374,0.0115812917594655,"FALSE"
"idaho","minidoka",20448,50.3912363067293,49.6087636932707,63.0624021909233,0.200508607198748,0.415688575899844,34.375,0.537949921752739,0.0586854460093897,48021,38.8399843505477,2.86091549295775,44.9823943661972,1.83881064162754,25.337441314554,3.37930359937402,1066.60798122066,12.7151799687011,0.0119211370930766,"TRUE"
"idaho","gem",16850,49.4421364985163,50.5578635014837,88.0356083086053,0,0.670623145400593,8.29673590504451,0.925816023738873,0.0237388724035608,42888,42.8724035608309,4.86646884272997,38.2908011869436,2.43323442136498,23.3709198813056,2.83679525222552,935.905044510386,15.4302670623145,0.0164870006341154,"TRUE"
"idaho","madison",38241,50.396171648231,49.603828351769,88.9856436808661,0.611908684396329,1.14275254308203,7.1180146962684,0.00784498313328626,0.230119505243064,33620,34.7585052692137,6.95327005046939,44.6457990115321,4.49779032975079,49.2141941894825,28.3700740043409,1487.93180094663,5.49148819330038,0.00369068541300527,"FALSE"
"idaho","bannock",84113,49.7747078335097,50.2252921664903,84.5315230701556,0.60751607955964,1.24356520395183,8.2674497402304,2.661895307503,0.661015538620665,47390,40.2672595199315,3.66174075351016,43.9753664712946,2.97575880066102,30.7895331280539,8.52068051311926,846.00477928501,9.39212725737995,0.0111017425519955,"FALSE"
"idaho","kootenai",150128,49.3985132686774,50.6014867313226,91.0103378450389,0.354364275817969,0.69740488116807,4.36960460407119,1.30222210380475,0.148539912607908,53189,45.2553820739636,6.04017904721305,45.0815304273686,2.94482041990834,23.1042843440264,3.84871576254929,991.886923158904,9.72503463710967,0.00980457994761937,"FALSE"
"idaho","cassia",23472,50.9798909338787,49.0201090661213,70.3902522154056,0.0979890933878664,0.558111792774369,26.9981254260395,0.890422631220177,0.247102931152011,48162,36.7203476482618,3.37423312883436,42.1310497614179,1.8873551465576,27.8885480572597,2.45824812542604,1154.14110429448,9.37286980231766,0.00812107788851975,"FALSE"
"idaho","blaine",21583,51.151369133114,48.848630866886,76.5000231663809,0.296529676133994,0.977621276004263,21.0119075198073,0.0370662095167493,0.773757123662141,58835,70.8288931103183,32.4977991938099,55.3861835704026,2.10814066626512,19.8489551962192,0.972987999814669,811.74998841681,6.48658666543113,0.00799086757990868,"FALSE"
"idaho","twin falls",82248,49.1853905262134,50.8146094737866,80.2147164672697,0.644392568816263,1.58909639140161,15.6392860616672,0.789076938041047,0.115504328372726,49118,39.4720844275849,2.88031319910515,47.2582919949421,2.11312129170314,26.8371267386441,5.26578153876082,1040.02528936874,14.3468534189281,0.0137947159223755,"TRUE"
